key,skill[0],count[0],skill[1],count[1],skill[2],count[2],skill[3],count[3],skill[4],count[4],skill[5],count[5],skill[6],count[6],skill[7],count[7],skill[8],count[8],skill[9],count[9],skill[10],count[10],skill[11],count[11],skill[12],count[12],skill[13],count[13],skill[14],count[14],skill[15],count[15],skill[16],count[16],skill[17],count[17],skill[18],count[18],skill[19],count[19],skill[20],count[20],skill[21],count[21],skill[22],count[22],skill[23],count[23],skill[24],count[24],skill[25],count[25],skill[26],count[26],skill[27],count[27],skill[28],count[28],skill[29],count[29],skill[30],count[30],skill[31],count[31]
FDnntAQZkwNfiQubk5xyiiZWpsR2,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
Ks91A2cpfrPwzdJBHBopo2C6UKg1,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
MEeu8pfAmGQhg5Z472VplBhAz2g1,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
NTQmjLVXX3VshPXoU4IIMBdXAdT2,CSS,1,HTML,1,HTTP,1,JQuery,1,Git,1,Linux,1,Object-Oriented,1,Authentication,1,Unix Shell,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
NmyqWW5fuRh3xXURiHS2AZlbV7Z2
O1zex8nZPNSjJ0FqeOkCdM5LM6u2,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
ONLAS7ZjhoQoZ9NF8ptzGMcj7rq1,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
P2UcFhXrXaQw5UPEXUTnV6HbKBl1,development,1,blockchain,1,programming,1
znSMYT8Rtmg6Dje4LgXyiIJNZ453,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
P7FEib5MgCak0AgWjFxplaGRf0p2,resource management,1,risk management,1,project scheduling,1,time management,1,communication management,1,cost management,1,project execution,1,project scoping,1,project closing,1
B8LLmEklRrMwleNX7G0pahBbcR03,mongo,1,css,3,restful,1,bootstrap,1,nodejs,1,jquery,1,presentation,1,oop,1,routing,1,database,2,backend,2,html,2,angular ,1,cplusplus,1,mongodb,1,mobile design,1,authentication,1,rest,1,c,1,active listening,1,ux,1,object oriented,2,prototype,1,javascript,1,nosql,1,persuasion,1,node.js,2,responsive design,1,effective communication,1,es.next,1,express.js,1,frontend,2
CPEHNxllU1YYoF34wjiEw2Rr3bP2
CeRkvWtwhTNyLCZKweoJ6orgEZy2,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
ChLvqXycsNZyTp7xFZc3ebmLHzl1
CqZlQcbBclgjlW30N4FshG4Seix2,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
DZHj8DsPeeSY45Cr2BDFX41vZqj2,CSS,1,HTTP,1,HTML,1,JQuery,1,Git,1,Object-Oriented,1,Linux,1,Authentication,1,Unix Shell,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
0YbfcuAGKkUVZ3nejXPat6yHbxs2,product design,1,software development,1,prototyping,1,hackathon,1,product innovation,1
jrTjmtqNq1Th9OBSPQCFrIGpELy2,assessment,1,conventional,1,enterprising,1
y62vlsBBMNYy9dogHqIfsIjTRbE3
yTp6XPQ9n0ZkObOjGNfpT08NGcr2
cnWASVx0ydNbrmM1vZGa3CfhJvh1
d8NkZWL1waNunD54W0khYkErLPm2,R,1,Probability Distributions,1,Dimension Reduction,1,Statistical Inference,1,K-Means,1,Regression,1,Hierarchical Clustering,1,Machine Learning,1
dlW7SjsUqsOwzMQc2I9NeChFnVk2,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
ds8oBBPiJfSyfregpQduHWWHFQz2,product design,1,software development,1,prototyping,1,hackathon,1,product innovation,1
dtboUFUjOKc4kytTcHE7fuY2xcl1,active listening,1,persuasion ,1,active listening ,1,time management,2,analysis and positioning  ,1,body language,1,planning,1,sales essentials,1,effective questioning ,1,communication skills ,1,negotiation,1,goal setting,1,stress management,1,effective communication,1
eSDaW4JF9vhVGmqtNr3f00idrVy1
RSG2Eijrq2gZUeTW7RY25xsIbUC2,hardware security,1,digital signature,1,session hijacking,1,cryptography,1,software security,1,sql injection,1,authentication,1
SpoyO9AQzaewfcc1t9PgnpOu1L33
TUYUrPcOKTVZXqH31VBjo1FGFU03,Supervised Learning,1,Naive Bayes,1,Linear Regression,1,Unsupervised Learning,1,SVM,1,Machine Learning,1,Deep Learning,1
UVHM6wdqW0SYP8CDrTareijWG902,CSS,1,HTTP,1,HTML,1,JQuery,1,Git,1,Linux,1,Object-Oriented,1,Authentication,1,Unix Shell,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
gfzwEWVzVfZYLpkfwHNHFwC2sc22
ggN7iy3P3MRLjZekVQ5XJskWlho2
Iu7zz0if4RRkEJRB8n8lEmCcBXM2,active listening,1,persuasion ,1,sales essentials,1,active listening ,1,time management,1,effective questioning ,1,communication skills ,1,negotiation,1,analysis and positioning  ,1,body language,1,effective communication,1
ZZqMKU4uS2ftC3bLBD3rYMojYsn1
a4KFFqkoZqNEHYJI5WqJUIhcEFE2
aDl6lUYcpTO78ir3XaT5hnLMdEu2
aZPbm8T1FsbJsckhbVwikSozqM73,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
nGj1srWoCUbQkTMo8Hh9PcZxaDM2
oReA4TTDfbayMZ53pEGsCHJWugt1,R,1,Probability Distributions,1,Dimension Reduction,1,K-Means,1,Statistical Inference,1,Regression,1,Hierarchical Clustering,1,Machine Learning,1
pEJFlJjuk8WypMW76ulILwx1bz83
pULLrFPPBySeRZ8qLWvJzBHnJHJ2,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
JbJErPemC5euR8udyBLDg3B60Vm1
EGOLnEhOnSaGcJxd4380zrDcwuH3,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
EbR48wK9DqSj9MKRWVXO3T0VYFe2
9eDC3aXcGZgE4QBK6MJEYO2aoPI2
AAeeEcmQSEbicY2kVaQlMraDq833,web development,1,software engineering,1,digital badging,1
VvVAjNO4gMZKT1YHNE8J6vwRwpx1,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
XF4QRa1dDRfaALgKBGwtPXd88JF2,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
XNpEN1BKTmfYWiqA8AvpZrFzXTI3,hardware security,1,digital signature,1,session hijacking,1,cryptography,1,software security,1,sql injection,1,authentication,1
4S3QdiAkguRCkGk3JkublSmEtSk2
6vRgb8KQn1f8ewephjUgts7nIFJ3
tjWcFoh8ibNb9Vyo3ribOYIeXyq1,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
u7N75UiT73T86uOoAO759m0evV82,Supervised Learning,1,Naive Bayes,1,Linear Regression,1,Unsupervised Learning,1,SVM,1,Machine Learning,1,Deep Learning,1
vNIR39QY3PdqaCgEvnomddYivbL2,development,1,blockchain,1,programming,1
vxYY6a9fVDaaVh16FhCHJuWUnMa2,R,1,Probability Distributions,1,Dimension Reduction,1,K-Means,1,Statistical Inference,1,Regression,1,Hierarchical Clustering,1,Machine Learning,1
qEE01Uc3S0MRH3Nb2a9xZwvoqn03,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
qjHAw0m9vyQzrKvqE6npD1FroQO2
qluW4XLLA3dIbFljgAToMnxycUb2,business model canvas,1,business planning,1
rmMlYL103DclG0tFByD4NPbUaz52,product design,1,software development,1,prototyping,1,hackathon,1,product innovation,1
sWOPfpelYhSJw9aaPqgOIUPqXmd2,CSS,1,HTML,1,HTTP,1,JQuery,1,Git,1,Linux,1,Object-Oriented,1,Authentication,1,Unix Shell,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
y1qhVdj81UOYKuBSNFihzFwnNQ52,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
EeodQp3xUccVmwJJmikntSKthsB3,product design,1,software development,1,team management,1,prototyping,2,time management,1,product development,1,hackathon,2,product innovation,1,software engineering,1,space,1
FYysMHWZw7MLbeR5eQHysMHCozH2
FZKV6bNVJXgPEF7C5zLYAtHz3Zt2,product design,1,software development,1,prototyping,1,hackathon,1,product innovation,1
GelgJWvZ76hKSjSQjhqVStwXjky1
GtPGApUx8Aa9QV79XIkItFHckWX2
NyFq5NL1vjZfdioaabsDgaFbwt12,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
PLaKQTL7ZCTJd9xHmtYKURVkqYB3,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
PMPX8y74QvMzpqTQFZ2K5YghH7p1
PQqkxXlQWRaj2RJW63PbAXorleg2
8c0nBXN0BHQTxGccZyq0QGoDOFD2,CSS,1,HTML,1,HTTP,1,JQuery,1,Git,1,Linux,1,Object-Oriented,1,Authentication,1,Unix Shell,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
8hreVqeH5FRgVyhmCUuIKCk5ar82,Probability Distributions,1,R,1,Dimension Reduction,1,Statistical Inference,1,K-Means,1,Regression,1,Hierarchical Clustering,1,Machine Learning,1
8rJCMj9p9eZ1P7XUGIRqTHs6les1,CSS,1,HTML,1,HTTP,1,JQuery,1,Git,1,Object-Oriented,1,Linux,1,Unix Shell,1,Authentication,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
zs3Ozja9z1PbY7qiWWE2UDBVYNq2,CSS,1,HTML,1,HTTP,1,JQuery,1,Git,1,Object-Oriented,1,Linux,1,Unix Shell,1,Authentication,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
EFIlBjQCuhPSs8KAeDkU1c8sANr1,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
VVJQmNGFxCU92BIWHbnpjYWSiby2,communication,1
vdgHrYRVX4h7R21SU8yn69RZQLJ2
6rhG4he3RpN1nXczFCDiSw6hDMG2,product design,1,software development,1,prototyping,1,hackathon,1,product innovation,1
YAgMO2h1wCNZVEiC2OOw2DQK0E93,business model canvas,1,business planning,1
YWvQ8VRDptSdvBH8hfaaQWSd8u52,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
Yvb8spsr2QaQze5eaBA06e5UJzG3,career orientation,1,assessment,1,social,1,artistic,1
aDc000q2DkTttTVJXpAor81s20V2,CSS,1,HTML,1,HTTP,1,JQuery,1,Git,1,Linux,1,Object-Oriented,1,Authentication,1,Unix Shell,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
aGRL8C5Es3YM5kl7vktX8GGyfeD2,assessment,1,enterprising,1,investigative,1
aXwcMDN1ZyVhQcmtPedDKDwqKil2
atgWVFi3YJhfY9kcRYKQwZBYoqi1,psychometric,1,assessment,1,social,1,enterprising,1
bXg3fYmkNAScP1gQRndxgmvTphb2,R,1,Probability Distributions,1,Dimension Reduction,1,K-Means,1,Statistical Inference,1,Regression,1,Hierarchical Clustering,1,Machine Learning,1
q4dOvtsVpfRkptuiYk8HFYAVeDs2
qPTvvlCt6bedAHdbMhBQ3x4n9bm2
t6qm6MdxJJTjnpXdldEBkM2IFX03
wLwPRH6kYjUSdeIqxIvD9ENApHj2
zXA7eOi2cAaLGd2KC4pyajULynA2
eMlhF9G0ceW900ZPzlAbVM42iFu2,talent management,1,personality theories,1,occupational psychology,1,organizational development,1
eZr223tEVnTrtaYavB9TR6ZXLVo2
eawivCySbfWGfMlQrxjamJUlGP02
h4tA40tsO7OxKj8RQN5VP3ooKOc2,hardware security,1,digital signature,1,session hijacking,1,cryptography,1,software security,1,sql injection,1,authentication,1
I0FW53FKmpabpfhdtoh5oFOGIZ43
A2Br82GHPSQ4AFvXxzjXATtfvt13
K4euebMeVaWLlYdOA8CoeaZuFZE2,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
L7CaamL1pcOB5IDA26UsGU42sHc2,c,1,object oriented,1,cplusplus,1
LDshM2KXjIgvF1cqAZx4wa2EoA23,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
LfRCw13OxkO9SWvubJ3d0lwYVuK2,CSS,1,HTML,1,HTTP,1,JQuery,1,Git,1,Object-Oriented,1,Linux,1,Unix Shell,1,Authentication,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
1cirOU4hnkVl52BU8uDJxIaEfix2
1uhpPpobv6aKg54K73fPt6IGbZX2
2CkI4KgWQdP5K9ZEWbJ4KNjecVu1,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
2Ktf9AolbjP0pnLgbI3lmYcPCHZ2,active listening,1,persuasion ,1,negotiation,1,effective communication,1
2Mqu4B3U3VQDr4LzewcQHWeqaNZ2,mobile apps,1,object-oriented programming,1,android,1,user experience,1,user interface,1
kFJGCnNSrrM5i30Lfx0WQBRkcSM2,product design,1,software development,1,prototyping,1,hackathon,1,product innovation,1
lpKlffzrQ6YeV9YOOfbHd69Al0I2,CSS,1,HTML,1,HTTP,1,JQuery,1,Git,1,Object-Oriented,1,Linux,1,Authentication,1,Unix Shell,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
tw7Pwc44bIT9iQnZdTTiFA5gaxl2,business model canvas,1,business planning,1
tzV6dghTAEMTU3l0Vw8ZCCyaWBL2
uJLzm7SGDYRIGFVi3jMvmS5Z71l2,assessment,1,investigative,1,enterprising,1
ubPHFPmrw7UlawZumMZPRcw4Vi63,CSS,1,HTML,1,HTTP,1,JQuery,1,Git,1,Linux,1,Object-Oriented,1,Authentication,1,Unix Shell,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
vHhA7KoCpPgMagPwtnqqSEPbl3y2
vukherqTY9c3sTDQDTSohzRCDZg1,team management,1,prototyping,1,time management,1,product development,1,hackathon,1,software engineering,1,space,1
i4wH2tODK6fUzaFy67KR28epiXN2
QEOAwQ7xM9UC5BaYcux9lkz2zjr2,CSS,1,HTTP,1,HTML,1,JQuery,1,Git,1,Object-Oriented,1,Linux,1,Authentication,1,Unix Shell,1,JavaScript,1,mySQL,1,AJAX,1,Flask,1
Qo4tYQCNVRXL05ZARtTxTEg5sGk1,training plan,1,training and development,1,talent management ,1,tna,1,learning,1
TGn3m1babBbrZa5IpXiBVBPVNpb2,hardware security,1,digital signature,1,session hijacking,1,cryptography,1,software security,1,sql injection,1,authentication,1
TvjIqcdTZ5fpbs6DBIvo2JdHlvi2,product design,1,software development,1,prototyping,1,hackathon,1,product innovation,1
pX6QU8o1CXZFZ7M8Y8Qxy1svWqx1
BRqMy7zn0nUvmz9lMrGPnBJHJ9v1,software engineering,1,web development,1,digital badging,1
